Серійний номер; Активність; Адреса; Зовнішній Id; Власник; Шаблон; Версія ПЗ
13305581;true;мікрорайон 4-й Зарічний 20-Ж;7510304744;justin;justin-services;0
13305591;true;ЯРОША ОТАКАРА, 17;7511209719;justin;justin-services;0
13305601;true;СОБОРНОСТІ, 50;7409701720;justin;justin-services;0
13305621;true;ЦІОЛКОВСЬКОГО, 36;7520100722;justin;justin-services;0
13305631;true;НЕЗАЛЕЖНОСТІ, 69;7511500723;justin;justin-services;0
13305641;true;Свободи, 39;7515200724;justin;justin-services;0
13305651;true;вул.Кам'янська 40, приміщення 117;7510407615;justin;justin-services;0
13305661;true;Калинова, 12;7510402726;justin;justin-services;0
13305671;true;Праці, 20;7510700727;justin;justin-services;0
13305681;true;Київська, 11;7413600743;justin;justin-services;0
13305691;true;Героїв України, 47;7511000729;justin;justin-services;0
13305701;true;вул. Калинова 82-Д;7510402602;justin;justin-services;0
13305711;true;ТРУБНИКІВ, 9;7514200731;justin;justin-services;0
13305721;true;ГЕТЬМАНСЬКА, 34;7516600732;justin;justin-services;0
13305731;true;Зелена, 70;7308503733;justin;justin-services;0
13305751;true;СОБОРНОСТІ, 26;7308400735;justin;justin-services;0
13305761;true;Степана Бандери, 31;7309500736;justin;justin-services;0
13305771;true;Привокзальна, 2;7309200737;justin;justin-services;0
13305781;true;вул.Паркова, 2, приміщення 3;7313000617;justin;justin-services;0
13305791;true;ВАЛЕНБЕРГА РАУЛЯ, 3-1;7316300739;justin;justin-services;0
13305801;true;Хмельницьке шосе, 34;7309300764;justin;justin-services;0
13305811;true;ЗАМОСТЯНСЬКА, 25/21;7200201814;justin;Justin;0
13305821;true;вул.Дружби, 65;7511400836;justin;justin-services;0
13305831;true;вул.Гранітна 2, приміщення 13-Н;7409701813;justin;justin-services;0
13305841;true;вул.Привокзальна, 1;7523200823;justin;justin-services;0
13305851;true;ВІДРОДЖЕННЯ, 16;7308400825;justin;justin-services;0
13305861;true;Європейська, 12-А;7222800832;justin;justin-services;0
13305871;true;вул.Богдана Хмельницького, 3;7511400837;justin;justin-services;0
13305881;true;ПШЕНИЧНА, 2;7100108817;justin;justin-services;0
13305891;true;проспект Незалежності, 13;7200601829;justin;justin-services;0
13305901;true;Горького, 60;7223000833;justin;justin-services;0
13305911;true;Степана Бандери, 15;7315400812;justin;justin-services;0
13305921;true;площа Джона Леннона, 7/19;7515100835;justin;justin-services;0
13305931;true; вул.Калинівська, 13-В;7309400839;justin;justin-services;0
13305941;true;Пушкінська, 154;7222700826;justin;justin-services;0
13305951;true;Базова, 17/30;7421200827;justin;justin-services;0
13305961;true;вул.Михайла Грушевського, 10-А;7223800838;justin;justin-services;0
13305971;true;Драгоманова, 42;7313200821;justin;justin-services;0
13305981;true;вул.Філіпова, 1;7222000840;justin;justin-services;0
13305991;true;площа Коновальця, 3-А/1;7323700841;justin;justin-services;0
13306001;true;вулиця Центральна, 53;7517700944;justin;justin-services;0
13306011;true;вулиця Вознесенська, 169-Б;7423600945;justin;justin-services;0
13306021;true;вулиця Сечені Іштвана, 6;7323900946;justin;justin-services;0
13306031;true;вулиця Олімпійська, 68;7324000947;justin;justin-services;0
13306041;true;вулиця Нове Шосе, 8-А, приміщення 117;7204100622;justin;justin-services;0
13306051;true;вулиця Депутатська, 1-Г;7204100623;justin;justin-services;0
13306061;true;вулиця Антонова Авіаконструктора, 10-Б;7204000625;justin;justin-services;0
13306071;true;вулиця Колачевського, 50;7510306836;justin;justin-services;0
13306081;true;вулиця Таращанська, 191-А, приміщення №4, літера Ж;7201700627;justin;justin-services;0
13306091;true;вулиця Велика Пермська, 74, літера Г;7216202629;justin;justin-services;0
13306101;true;вулиця Юрія Вєтрова, 20;7616102630;justin;justin-services;0
13306111;true;вулиця Інтернаціоналістів, 18;7616101631;justin;justin-services;0
13306121;true;вулиця Урлівська, 11/44;7100102632;justin;justin-services;0
13306131;true;вулиця Соборна, 22-Б;7216201628;justin;justin-services;0
13306141;true;вул. Університетська, 2Ф/2, приміщення 98;7204000633;justin;justin-services;0
13306151;true;вул. Небесної Сотні, 26;7200601634;justin;justin-services;0
13306161;true;проспект Свободи, 53, приміщення 58;7520002846;justin;justin-services;0
13306171;true;проспект Свободи, 67;7520003842;justin;justin-services;0
13306181;true;проспект Іоанна Путивльського, 34-А;7624200830;justin;justin-services;0
13500001;true; м.Запоріжжя, вул. Грязнова, буд. 32.;13500001;kapitalsoft;satua;0
13700001;true;вул. Федори Пушиної, буд. 32;13700001;aldaF;satua;0
13800001;true;село Петропавлівська Борщагівка, вул. Велика Кільцева, 4-А;13800001;tetatet;satua;0
13900001;true;провулок Макарова, буд.5;13900001;avanta;satua;0
14000001;true;вул. В.Хвойки, буд.21;14000001;triumph_traid;satua;0
14200001;true;Київ, вул. Генерала Алмазова, буд.18/7, кімната 210;14200001;sandexsgrup;satua;0
14300001;true;вул. Олени Стасової, буд. 17;14300001;finance;finance;0
14300011;true;вул. Раєвської, буд. 17;14300011;finance;finance;0
14300012;true;вул. Раєвської, буд. 17;14300012;finance;finance;4008004
14300013;true;вул. Раєвської, буд. 17;14300013;finance;finance;0
14300014;true;вул. Раєвської, буд. 17;14300014;finance;finance;0
14300015;true;вул. Раєвської, буд. 17;14300015;finance;finance;0
14300016;true;вул. Раєвської, буд. 17;14300016;finance;finance;4008004
14300021;true;проспект Ландау, буд. 182;14300021;finance;finance;0
14300022;true;проспект Ландау, буд. 182;14300022;finance;finance;0
14400001;true;вул. Кіндратенка, буд. 25А;14400001;fortuna-t;satua;0
14600001;true;Київ, вул. Володимира Винниченка, буд. 7, оф.8;14600001;sevencard;sevencard;0
14700001;true;Єсеніна 12;14700001;apteka2011;satua;0
14800001;true;Харків, вул. Клочківська, буд. 337-А;14800001;apteka308;satua;0
14900011;true;Харків, вул. Полтавський шлях, буд. 27, квартира 2;14900011;gamma55;satua;0
15000011;true;м. Харків, в’їзд Білостоцький, буд. 3;15000011;danunc;satua;0
15100011;true;Полтавська обл., м. Лубни, вул. Київська, буд. 3, корпус А;15100011;region2016;satua;0
15200011;true;Харків, пр. Гагаріна, буд. 244;15200011;temp2011;satua;0
15300011;true;Харків, вул. Золочівська, буд. 19;15300011;farmarost;satua;0
15400011;true;Харків, вул. Новгородська, буд. 2;15400011;apteka16;satua;0
15500011;true;Київ, вул. Кловський спуск, 10, приміщ.73;15500011;rsystem;satua;0
15700001;true;49055, Дніпропетровська обл., м. Дніпро, вул. Титова, буд. 1;15700001;pay-market;pay-market;0
15900011;true;Дніпро, Дніпропетровська, Чернишевського, буд. 27;15900011;airon;airon;0
16000011;true;вул. Львівська, буд. 22-А, офіс 145;16000011;aksson;satua;0
16100011;true;вул. Володимирська, буд. 57А;16100011;eapteka;eapteca_template;0
16200011;true;Київ;16200011;leoo;satua;0
16500011;true;вул. Кулібіна, буд 11;16500011;parfums;parfums;0
16800011;true;Михайла Грушевського, буд. 10;16800011;smartgroup;satua;0
16900011;true;Бутлерова, 1;16900011;postua;postua;0
17000011;true;ГРОДНЕНСЬКА, 32;bbf8e497-33a7-11dd-a17a-001a4d3b885e;satua;satua_makeUp;4,0014E+11
17000021;true;АКАДЕМІКА БЕЛЕЛЮБСЬКОГО, 40-А;bbf8e491-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000031;true;КОНЮШИННА, 21;b5a47694-385d-11dd-a17c-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000041;true;ХУТОРСЬКА, 101-В;70559c47-25c9-11e7-93fc-00505601031c;satua;satua (1624484036945);4,0014E+11
17000051;true;Коцарська,58-А;bbf8e4aa-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000061;true;Олега Антонова, 19-А;bbf8e490-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000071;true;БРЯНСЬКА, 15;bbf8e495-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000081;true;КОРАБЕЛЬНА, 6;ca6ee3e5-0073-4cb8-9f5d-adcf37a20375;satua;satua_makeUp;4,0014E+11
17000091;true;Зелена, 115-А;bbf8e49d-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000101;true;КУРЧАТОВА, будинок 18-В;bbf8e4a3-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000111;true;Незалежності, 126-Б;bbf8e496-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000121;true;вул.Купріна, 10;bbf8e49e-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000131;true;Половка, 72;bbf8e4a2-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000141;true;ВІННИЦЬКЕ ШОСЕ, 1/1;bbf8e4ac-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000151;true;ІНСТРУМЕНТАЛЬНА, 8;bbf8e4ae-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000161;true;Ярослава Мудрого, 83-Б;bbf8e49a-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000171;true;ЧЕРНОВОЛА, 2-В;bbf8e498-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000181;true;ЗВ'ЯЗКІВЦІВ, 1-А;bbf8e49c-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000191;true;ЛУК'ЯНОВИЧА, 1;bbf8e4a8-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000201;true;Севастопольська, 18-А;bbf8e4af-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000211;true;ОЛЕКСИ ТИХОГО, 8;22e5c327-c5ca-4149-9809-15082a34f647;satua;satua (1624484036945);4,0014E+11
17000221;true;ОЛЕКСАНДРА БЛИСТІВА, 1;bbf8e4a9-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000231;true;вул.Нафтовиків, 15;bbf8e4ab-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000241;true;30 РОКІВ ПЕРЕМОГИ, 5/1;bbf8e4ad-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000251;true;Ярослава Мудрого, 1;602a78ed-813d-4cc6-add6-6f81357ba85c;satua;satua (1624484036945);4,0014E+11
17000261;true;ГАЙДАМАЦЬКА, 5;bbf8e493-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000271;true;ТАРАСА БУЛЬБИ-БОРОВЦЯ, 30;bbf8e494-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000281;true;Північна, 81-Г;ba7f0972-c886-409e-90fa-c8d5b58d42f0;satua;satua (1624484036945);4,0014E+11
17000291;true;ГІМНАЗИЧНИЙ, 44;a5e411a8-d6a8-4b62-8bc2-a64832bdcc11;satua;satua (1624484036945);4,0014E+11
17000301;true;1-Ий Піщаний Тупік, 1;bbf8e499-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000311;true;ЛОМОНОСОВА, 23;bbf8e49f-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000321;true;вул.Мала Морська, 112;bbf8e4a0-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000331;true;Берегівська, 110;b7bb9186-dbf3-4bda-82cd-dcb8af2ad32e;satua;satua (1624484036945);4,0014E+11
17000341;true;ШУЛЬГІНА, 10/1;c65740da-8f2b-405b-a0fa-a2a1f92e374a;satua;satua (1624484036945);4,0014E+11
17000351;true;КІРОВОГРАДСЬКЕ ШОСЕ, 157;e1df75b3-4061-43ad-b871-ededaf2e2e51;satua;satua (1624484036945);4,0014E+11
17000361;true;ПИВОВАРОВА, 4;bbf8e4a5-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000371;true;проспект Курський, 26;bbf8e4a7-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000381;true;МАКСИМА ЗАЛІЗНЯКА, 6-Г;013b48d8-4aed-4d2b-b69b-1d3bf9e199f7;satua;satua (1624484036945);4,0014E+11
17000391;true;СИБІРЦЕВА, 2;3edbce95-6fa5-11e2-b808-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000401;true;Сквирське Шосе, 178;bbf8e48f-33a7-11dd-a17a-001a4d3b885e;satua;satua (1624484036945);4,0014E+11
17000411;true;ГЕНЕРАЛА ПУШКІНА, 1-С;d22fd6b9-2ae0-11e1-b0b4-0017a4770020;satua;satua (1624484036945);4,0014E+11
17000421;true;Брестська, 113-В;1f53ba6d-1486-40ac-bff3-9fae8b36c734;satua;satua (1624484036945);4,0014E+11
17000431;true;ІНЖЕНЕРІВ, 10;23b767e2-088b-11e2-89e8-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000441;true;ЗАВОДСЬКА, 2-Р;2573c1dc-2500-49d2-9b09-27e1da1a0750;satua;satua (1624484036945);4,0014E+11
17000451;true;Київська, 112;d8fd9800-5eab-4ec5-83ce-a9e43f0f9dcc;satua;satua (1624484036945);4,0014E+11
17000461;true;ЦЕНТРАЛЬНА, будинок 63;3edbce97-6fa5-11e2-b808-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000471;true;"ПЛОЩА ЮРІЯ КОНОНЕНКА, будинок 1, МІСЦЕ 15.4 РЯД Т, ТЦ ""ЛОСК";2a5fafa9-c6fe-11e4-8d33-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000481;true;Геологів, 2;22b5f5e8-4594-11e5-bb36-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000491;true;ПИРОГІВСЬКИЙ ШЛЯХ, будинок 34;32894538-d18d-11ea-940e-00505601031c;satua;satua_makeUp;4,0014E+11
17000501;true;Вокзальна, 50;ab3a6552-bf63-11e5-bb36-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000511;true;Якутська, 8;f2dcd1f7-aaad-11e4-8d33-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000521;true;вул.Залізнична, 5;482bfc91-52a2-11e4-ab3b-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000531;true;ВУЛИЦЯ ДНІПРОВСЬКА, будинок 49;1b3a371c-5d0b-11e5-bb36-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000541;true;СУЧКОВА, 66;195271e2-da1d-11e5-a7ca-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000551;true;МИХАЙЛА КАЛМИКОВА, 5;7c11b633-73ce-11e4-aa9b-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000561;true;Київська, 23;af0c31b2-e8cd-11e4-89fa-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000571;true;Богдана Хмельницького, 8;aa5044c2-7345-11ea-940d-00505601031c;satua;satua (1624484036945);4,0012E+11
17000581;true;Базова, 11;66784ecc-fd25-11e4-89fa-0017a4770440;satua;satua (1624484036945);4,0012E+11
17000591;true;вул.Достоєвського, 18-В, приміщення 30;048f68aa-644b-11ea-940d-00505601031c;satua;satua (1624484036945);0
17000601;true;вул.Львівське шосе, 2;dfe7ef6e-8be6-11eb-941d-00505601031c;satua;satua (1624484036945);4,0014E+11
17000611;true;вул.Калинова, 8;09181b9a-dc25-11e4-89fa-0017a4770440;satua;satua (1624484036945);4,0014E+11
17000621;true;Промислова, 50/52;4a14e521-4d4c-11e5-bb36-0017a4770440;satua;satua (1624484036945);400900102
17000631;true;Академіка Павлова, 120-А;438ba64a-814e-11e5-bb36-0017a4770440;satua;satua (1624484036945);40010011100
17000641;true;Генерала Захарченка, 1;0630ca63-0ee4-11eb-941c-00505601031c;satua;satua (1624484036945);4,0014E+11
17000651;true;вулиця Генерала Цвєтаєва, 18;381452fc-a112-11eb-941d-00505601031c;satua;satua (1624484036945);4,0014E+11
17000661;true;вулиця Радистів, 54;17000661;satua;satua (1624484036945);0
17000671;true;площа Товарна, 24-Б;a2ac1497-a110-11eb-941d-00505601031c;satua;satua (1624484036945);4,0014E+11
17000681;true;провулок Енергетичний, 7;17000681;satua;satua (1624484036945);0
17000691;true;вулиця 15 Квітня, корпус 12;dc4961c3-eecd-11eb-941f-00505601031c;satua;satua (1624484036945);4,0014E+11
17100001;true;Зоологічна 4-А, офіс 134;17100001;briland;briland;0
17200001;true;пр. Івана Мазепи, 33;17200001;webpayment;webpayment;0
17300001;true;пр. Слобожанський,7;17300001;interkambio;interkambio;0
17400001;true;вул. Щекавицька, 37/48;17400001;karddom;karddom;0
17500011;true;вул. Болсуновська, буд. 13-15;17500011;kauri;kauri;0
17600012;true;Катеринінська вул., 26;17600012;citrus1;satua;400800818
17600021;true;Ювілейне с., Нижнедніпровська вул., 17;17600021;citrus1;satua;400800818
17600022;true;Ювілейне с., Нижнедніпровська вул., 17;17600022;citrus1;satua;400800818
17600031;true;Яворницького пр-т, 55;17600031;citrus1;satua;400800818
17600032;true;Яворницького пр-т, 55;17600032;citrus1;satua;400800818
17600041;true;Европейская вул., 1;17600041;citrus1;satua;400800818
17600051;true;Харківська вул., 3;17600051;citrus1;satua;400800818
17600052;true;Харківська вул., 3;17600052;citrus1;satua;400800818
17600061;true;Дворцова вул., 4в;17600061;citrus1;satua;400800818
17600062;true;Дворцова вул., 4в;17600062;citrus1;satua;400800818
17600071;true;Леніна пр., 190;17600071;citrus1;satua;400800818
17600072;true;Леніна пр., 190;17600072;citrus1;satua;400800818
17600081;true;Запорожская ул., 1Б;17600081;citrus1;satua;400800818
17600082;true;Запорожская ул., 1Б;17600082;citrus1;satua;400800818
17600091;true;В.Васильківська вул. , 66-68;17600091;citrus1;satua;400800818
17600092;true;В.Васильківська вул. , 66-68;17600092;citrus1;satua;400800818
17600101;true;Хрещатик вул., 52;17600101;citrus1;satua;400800818
17600102;true;Хрещатик вул., 52;17600102;citrus1;satua;400800818
17600111;true;В.Васильківська вул. , 23;17600111;citrus1;satua;400800818
17600112;true;В.Васильківська вул. , 23;17600112;citrus1;satua;400800818
17600121;true;Горкого вул. , 176;17600121;citrus1;satua;400800818
17600122;true;Горкого вул. , 176;17600122;citrus1;satua;0
17600131;true;Оболонский пр-т, 1-Б;17600131;citrus1;satua;0
17600132;true;Оболонский пр-т, 1-Б;17600132;citrus1;satua;400800818
17600141;true;Майдан Незалежності, 1;17600141;citrus1;satua;0
17600142;true;Майдан Незалежності, 1;17600142;citrus1;satua;0
17600151;true;Берковецкая ул.,6Д;17600151;citrus1;satua;400800818
17600152;true;Берковецкая ул.,6Д;17600152;citrus1;satua;400800818
17600161;true;Хрещатик вул., 29;17600161;citrus1;satua;400800818
17600162;true;Хрещатик вул., 29;17600162;citrus1;satua;400800818
17600181;true;Ген. Ватутина ул., 2;17600181;citrus1;satua;400800818
17600182;true;Ген. Ватутина ул., 2;17600182;citrus1;satua;400800818
17600191;true;Александра Мишуги ул., 4;17600191;citrus1;satua;400800818
17600192;true;Александра Мишуги ул., 4;17600192;citrus1;satua;400800818
17600211;true;Потьомкінська вул., 65/7;17600211;citrus1;satua;400800818
17600212;true;Потьомкінська вул., 65/7;17600212;citrus1;satua;400800818
17600221;true;Центральний пр., 69;17600221;citrus1;satua;400800818
17600231;true;Адм.Макарова вул.,60А;17600231;citrus1;satua;400800818
17600232;true;Адм.Макарова вул.,60А;17600232;citrus1;satua;400800818
17600241;true;Пушкіна вул.,52;17600241;citrus1;satua;400800818
17600242;true;Пушкіна вул.,52;17600242;citrus1;satua;4,0011E+11
17600251;true;Суворова вул., 56;17600251;citrus1;satua;400800818
17600261;true;Мира пр.,  31;17600261;citrus1;satua;400800818
17600271;true;Мира пр.,  19;17600271;citrus1;satua;4,0013E+11
17600272;true;Мира пр.,  19;17600272;citrus1;satua;400800818
17600281;true;Рішельєвська вул., 32;17600281;citrus1;satua;400800818
17600291;true;Ак. Глушко вул., 16;17600291;citrus1;satua;4,0013E+11
17600301;true;Ак.Філатова вул., 55;17600301;citrus1;satua;400800818
17600311;true;Заболотного вул., 52;17600311;citrus1;satua;400800818
17600312;true;Заболотного вул., 52;17600312;citrus1;satua;400800818
17600321;true;Академіка Корольова вул., 94;17600321;citrus1;satua;4,0013E+11
17600331;true;Космонавтів вул., 5;17600331;citrus1;satua;400800818
17600341;true;Пантелеймонівська вул., 64;17600341;citrus1;satua;400800818
17600351;true;Пантелеймонівська вул., 88;17600351;citrus1;satua;400800818
17600361;true;Преображенська вул., 30;17600361;citrus1;satua;400800818
17600362;true;Преображенська вул., 30;17600362;citrus1;satua;400800818
17600371;true;Преображенська вул., 42;17600371;citrus1;satua;0
17600381;true;Добровольського пр., 114;17600381;citrus1;satua;400800818
17600391;true;Катеринінська вул., 14;17600391;citrus1;satua;400800818
17600401;true;Маршала Жукова пр-т, 2;17600401;citrus1;satua;400800818
17600402;true;Маршала Жукова пр-т, 2;17600402;citrus1;satua;400800818
17600411;true;Пантелеймонівська вул., 21;17600411;citrus1;satua;400800818
17600412;true;Пантелеймонівська вул., 21;17600412;citrus1;satua;400800818
17600421;true;Віце-Адм. Жукова вул., 17/19;17600421;citrus1;satua;400800818
17600422;true;Віце-Адм. Жукова вул., 17/19;17600422;citrus1;satua;400800818
17600431;true;Аркадийская аллея;17600431;citrus1;satua;400800818
17600441;true;Костюринський пров., 2;17600441;citrus1;satua;400800818
17600442;true;Костюринський пров., 2;17600442;citrus1;satua;400800818
17600451;true;Сумська вул., 17;17600451;citrus1;satua;400800818
17600452;true;Сумська вул., 17;17600452;citrus1;satua;400800818
17600461;true;Героїв Труда вул., 7;17600461;citrus1;satua;400800818
17600462;true;Героїв Труда вул., 7;17600462;citrus1;satua;400800818
17600471;true;Площа Свободы, 8;17600471;citrus1;satua;400800818
17600472;true;Площа Свободы, 8;17600472;citrus1;satua;400800818
17600481;true;Пушкiнська вул., 67/69;17600481;citrus1;satua;400800818
17600482;true;Пушкiнська вул., 67/69;17600482;citrus1;satua;400800818
17600501;true;Яворницького пр-т, 55;17600501;citrus1;satua;0
17600511;true;В. Васильківська вул., 8;17600511;citrus1;satua;0
17600521;true;Майдан Незалежності, 1;17600521;citrus1;satua;400800818
17600531;true;Потьомкінська вул., 52;17600531;citrus1;satua;400800818
17600541;true;Мира пр., 10/60-Н;17600541;citrus1;satua;400800818
17600551;true;Пантелеймонівська вул., 21;17600551;citrus1;satua;400800818
17600561;true;Преображенська вул., 27;17600561;citrus1;satua;400800818
17600571;true;Маразлієвська вул., 1 20;17600571;citrus1;satua;400800818
17600581;true;Заболотного вул., 52;17600581;citrus1;satua;400800818
17600591;true;Пушкiнська вул., 36;17600591;citrus1;satua;400800818
17600601;true;Басейна вул., 5А;17600601;citrus1;satua;400800818
17600611;true;Сергія Варламова вул., 28;17600611;citrus1;satua;400800818
17600621;true;Соборная ул., 24;17600621;citrus1;satua;400800818
17600622;true;Соборная ул., 24;17600622;citrus1;satua;400800818
17600631;true;Степана Бандеры пр-т, 23;17600631;citrus1;satua;400800818
17600632;true;Степана Бандеры пр-т, 23;17600632;citrus1;satua;400800818
17600641;true;Залаегерсег вул., 18;17600641;citrus1;satua;400800818
17600642;true;Залаегерсег вул., 18;17600642;citrus1;satua;400800818
17600643;true;Шевченка бульвар 208/1;17600643;citrus1;satua;400800818
17600644;true;Шевченка бульвар, 208/1;17600644;citrus1;satua;400800818
17600645;true;вул. Лермонтова, 37/1;17600645;citrus1;satua;400800818
17600646;true;вул.Лермонтова, 37/1 ;17600646;citrus1;satua;400800818
17600647;true;Генуезська вул., 5;17600647;citrus1;satua;400800818
17600648;true;Генуезська вул., 5;17600648;citrus1;satua;400800818
17600649;true;Ковпака вул., 26;17600649;citrus1;satua;400800818
17600650;true;Ковпака вул., 26;17600650;citrus1;satua;400800818
17600651;true;Дніпровська набережна, 10;17600651;citrus1;satua;0
17600652;true;Дніпровська набережна, 10;17600652;citrus1;satua;400800818
17600653;true;Соборний проспект, 147;17600653;citrus1;satua;400800818
17600654;true;Соборний проспект, 147;17600654;citrus1;satua;400800818
17600655;true;Південна дорога, 1;17600655;citrus1;satua;400800818
17600656;true;Яворницького пр-т, 58;17600656;citrus1;satua;400800818
17600657;true;Яворницького пр-т, 58;17600657;citrus1;satua;400800818
17600658;true;Маршала Жукова пр-т, 2;17600658;citrus1;satua;400800818
17600659;true;Горького вул., 176;17600659;citrus1;satua;400800818
17600660;true;600-річчя вул., 17;17600660;citrus1;satua;400800818
17600661;true;600-річчя вул., 17;17600661;citrus1;satua;400800818
17600662;true;Давида Ойстраха вул., 32;17600662;citrus1;satua;400800818
17600663;true;Горкого вул., 176;17600663;citrus1;satua;400800818
17600664;true;Берковецкая ул.,6Д;17600664;citrus1;satua;400800818
17600665;true;30-ти річчя Перемоги площа, 1;17600665;citrus1;satua;400800818
17600666;true;30-ти річчя Перемоги площа, 1;17600666;citrus1;satua;400800818
17600667;true;Берковецкая ул.,6Д;17600667;citrus1;satua;400800818
17600668;true;Зіньківська вулиця, 6/1А;17600668;citrus1;satua;0
17600669;true;Зіньківська вулиця, 6/1А;17600669;citrus1;satua;400800818
17600670;true;Ушакова пр., 45;17600670;citrus1;satua;400800818
17600671;true;Ушакова пр., 45;17600671;citrus1;satua;400800818
17600672;true;77-ї Гвардійської Дивізії вул., 1В;17600672;citrus1;satua;400800818
17600673;true;77-ї Гвардійської Дивізії вул., 1В;17600673;citrus1;satua;400800818
17600674;true;Кульпарківська вул., 226а;17600674;citrus1;satua;400800818
17600675;true;Нижнедніпровська вул., 17;17600675;citrus1;satua;400800818
17600676;true;Героїв Труда вул., 7;17600676;citrus1;satua;400800818
17600677;true;Одесский Аэпропорт;17600677;citrus1;satua;400800818
17600678;true;вул.Генерала Ватутіна, 2;17600678;citrus1;satua;400800818
17600679;true;Дніпровська набережна, 10;17600679;citrus1;satua;400800818
17600680;true;ул. Соборная 22;17600680;citrus1;citrus;4,0011E+11
17600681;true;ул. Соборная 22;17600680;citrus1;citrus;400800818
17600682;true;Мира пр., 49;17600682;citrus1;citrus;400800818
17600683;true;Мира пр., 49;17600683;citrus1;citrus;400800818
17600684;true;Степана Бандери пр-т, 34В;17600684;citrus1;citrus;0
17600685;true;Степана Бандери пр-т, 34В;17600685;citrus1;citrus;0
17600686;true;проспект Свободи, будинок, 1/3;17600686;citrus1;citrus;0
17600687;true;проспект Свободи, будинок, 1/3;17600687;citrus1;citrus;0
17600688;true;ул. Кульпарківська, 226-А;17600688;citrus1;citrus;0
17600689;true;ул. Кульпарківська, 226-А;17600689;citrus1;citrus;0
17600690;true;вул. Пушкінська, 2-А;17600690;citrus1;citrus;0
17600691;true;вул. Пушкінська, 2-А;17600691;citrus1;citrus;0
17600692;true;проспект Перемоги, 134/1;17600692;citrus1;citrus;0
17600693;true;Горького, буд.166/2;17600693;citrus1;citrus;0
17600694;true;Велика Перспективна, буд. 48;17600694;citrus1;citrus;0
17600695;true;проспект Перемоги, 134/1;17600695;citrus1;citrus;0
17600696;true;Горького, буд.166/2;17600696;citrus1;citrus;0
17600697;true;Велика Перспективна, буд. 48;17600697;citrus1;citrus;0
17600698;true;проспект Гагаріна, 18;17600698;citrus1;citrus;0
17600699;true;проспект Гагаріна, 18;17600699;citrus1;citrus;0
17600700;true;вул Незалежності, 45;17600700;citrus1;citrus;0
17600701;true;вул Незалежності, 45;17600701;citrus1;citrus;0
17600702;true;вул. Кільцева дорога, буд. №1;17600702;citrus1;citrus;0
17600703;true;вул. Кільцева дорога, буд. №1;17600703;citrus1;citrus;0
